,Name,Platform,Year,Genre,Publisher,Na Sales,Eu Sales,Jp Sales,Other Sales,Global Sales,Console Type,Console Manufacturer,Console Released,Console Discontinued,Consoles Sold
11159,Final Fantasy XI: Vana'diel Collection 2008,PlayStation 2,2007,Role-Playing,Square Enix,30000.0,30000.0,10000.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11160,Lost in Blue: Shipwrecked,Wii,2008,Adventure,Konami Digital Entertainment,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11161,Madden NFL 17,Xbox 360,2016,Sports,Electronic Arts,60000.0,10000.0,0.0,10000.0,0.08,Home,Microsoft,2005,2016,84000000.0
11162,Taz Wanted,GameCube,2002,Platform,Atari,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11163,The Voice,Xbox 360,2014,Action,Activision,70000.0,0.0,0.0,10000.0,0.08,Home,Microsoft,2005,2016,84000000.0
11164,Penny Racers Party: Turbo-Q Speedway,Wii,2008,Racing,Takara Tomy,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11165,Skydiving Extreme,PlayStation,2001,Sports,Banpresto,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,1994,2006,102490000.0
11166,Evil Dead: Regeneration,Xbox,2005,Action,THQ,60000.0,20000.0,0.0,0.0,0.08,Home,Microsoft,2001,2009,24000000.0
11167,Dreamer Series: Shop Owner,Nintendo DS,2009,Simulation,Deep Silver,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11168,Evolution Worlds,GameCube,2002,Role-Playing,Ubisoft,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11169,Sherlock Holmes: Crimes & Punishments,PlayStation 3,2014,Adventure,Focus Home Interactive,30000.0,40000.0,0.0,10000.0,0.08,Home,Sony,2006,2017,87400000.0
11170,Drama Queens,Nintendo DS,2009,Misc,Majesco Entertainment,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11171,Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,Nintendo DS,2010,Misc,Disney Interactive Studios,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11172,Rapala Pro Bass Fishing 2010,PlayStation 2,2010,Sports,Activision,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11173,My First Songs,Wii,2010,Misc,Mindscape,0.0,70000.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11174,Dungeon Travelers 2: The Royal Library & The Monster Seal,PlayStation Portable,2013,Role-Playing,Aqua Plus,0.0,0.0,80000.0,0.0,0.08,Handheld,Sony,2004,2014,82000000.0
11175,Ultimate Party Challenge,Wii,2009,Misc,Konami Digital Entertainment,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11176,Assassin's Creed Chronicles,PlayStation 4,2016,Action,Ubisoft,10000.0,50000.0,10000.0,10000.0,0.08,Home,Sony,2013,0,117200000.0
11177,Scooby-Doo! Who's Watching Who?,PlayStation Portable,2006,Adventure,THQ,70000.0,10000.0,0.0,10000.0,0.08,Handheld,Sony,2004,2014,82000000.0
11178,Sub Rebellion,PlayStation 2,2002,Simulation,Metro 3D,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11179,Legend of the Guardians: The Owls of Ga'Hoole,PlayStation 3,2010,Action,Warner Bros. Interactive Entertainment,60000.0,10000.0,0.0,10000.0,0.08,Home,Sony,2006,2017,87400000.0
11180,Striker 96,PlayStation,1995,Sports,Time Warner Interactive,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,1994,2006,102490000.0
11181,Tokimeki Memorial 4,PlayStation Portable,2009,Adventure,Konami Digital Entertainment,0.0,0.0,80000.0,0.0,0.08,Handheld,Sony,2004,2014,82000000.0
11182,Bleach: Heat the Soul 4,PlayStation Portable,2007,Fighting,Sony Computer Entertainment,0.0,0.0,80000.0,0.0,0.08,Handheld,Sony,2004,2014,82000000.0
11183,Pocket Dogs,Game Boy Advance,2004,Misc,Agatsuma Entertainment,60000.0,20000.0,0.0,0.0,0.08,Handheld,Nintendo,2001,2010,81510000.0
11184,Real Robots Final Attack,PlayStation,1998,Shooter,Banpresto,0.0,0.0,70000.0,10000.0,0.08,Home,Sony,1994,2006,102490000.0
11185,P.N.03 - Product Number Three,GameCube,2003,Shooter,Capcom,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11186,Samurai Warriors 2,Xbox 360,2006,Action,Tecmo Koei,70000.0,10000.0,0.0,10000.0,0.08,Home,Microsoft,2005,2016,84000000.0
11187,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,PlayStation 3,2007,Adventure,Sony Computer Entertainment,0.0,0.0,80000.0,0.0,0.08,Home,Sony,2006,2017,87400000.0
11188,Ape Escape: Pumped & Primed,PlayStation 2,2004,Misc,Sony Computer Entertainment,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11189,Alien Syndrome,PlayStation Portable,2007,Role-Playing,Sega,70000.0,0.0,0.0,10000.0,0.08,Handheld,Sony,2004,2014,82000000.0
11190,Monster Trucks DS,Nintendo DS,2005,Racing,Majesco Entertainment,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11191,FabStyle,Nintendo DS,2011,Strategy,Tecmo Koei,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11192,Outlaw Tennis,PlayStation 2,2005,Sports,Global Star,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11193,Grease Dance,PlayStation 3,2011,Misc,505 Games,50000.0,20000.0,0.0,10000.0,0.08,Home,Sony,2006,2017,87400000.0
11194,The Golf Club,PlayStation 4,2014,Sports,Unknown,50000.0,20000.0,0.0,10000.0,0.08,Home,Sony,2013,0,117200000.0
11195,Mission Runway,Nintendo DS,2008,Simulation,Eidos Interactive,70000.0,10000.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11196,Agatha Christie: And Then There Were None,Wii,2008,Adventure,The Adventure Company,60000.0,10000.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11197,Medabots Dual: Kabuto / Kuwagata,Nintendo 3DS,2013,Role-Playing,Rocket Company,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2011,2020,75940000.0
11198,We Sing Rock!,Wii,2011,Misc,Nordic Games,0.0,70000.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11199,LEGO Soccer Mania,Game Boy Advance,2002,Sports,Electronic Arts,60000.0,20000.0,0.0,0.0,0.08,Handheld,Nintendo,2001,2010,81510000.0
11200,Gunblade NY & L.A. Machineguns Arcade Hits Pack,Wii,2010,Shooter,Sega,60000.0,10000.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11201,Dawn of Heroes,Nintendo DS,2010,Role-Playing,Majesco Entertainment,70000.0,0.0,0.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11202,Imagine: My Restaurant,Nintendo DS,2009,Simulation,Ubisoft,0.0,70000.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11203,Gadget Racers,PlayStation 2,2000,Racing,Midas Interactive Entertainment,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11204,Phantasy Star Online Episode III: C.A.R.D. Revolution,GameCube,2003,Role-Playing,Sega,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11205,Nanashi no Game,Nintendo DS,2008,Adventure,Square Enix,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11206,Bleach: Heat the Soul 7,PlayStation Portable,2010,Fighting,Sony Computer Entertainment,0.0,0.0,80000.0,0.0,0.08,Handheld,Sony,2004,2014,82000000.0
11207,Cosmic Family,Wii,2007,Misc,Ubisoft,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11208,Whac-A-Mole,Nintendo DS,2005,Puzzle,Zoo Digital Publishing,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11209,Auto Destruct,PlayStation,1998,Action,Electronic Arts,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,1994,2006,102490000.0
11210,Backyard NFL Football '09,Nintendo DS,2008,Sports,Atari,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11211,Terraria,Nintendo 3DS,2016,Action,505 Games,0.0,30000.0,40000.0,0.0,0.08,Handheld,Nintendo,2011,2020,75940000.0
11212,GOTHA: Ismailia Seneki,Sega Saturn,1995,Strategy,Sega,0.0,0.0,80000.0,0.0,0.08,Home,Sega,1994,2000,9260000.0
11213,Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,Nintendo 3DS,2012,Action,Namco Bandai Games,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2011,2020,75940000.0
11214,MLB Front Office Manager,PlayStation 3,2009,Sports,Take-Two Interactive,70000.0,0.0,0.0,10000.0,0.08,Home,Sony,2006,2017,87400000.0
11215,Ultimate Fighting Championship: Throwdown,GameCube,2002,Fighting,Ubisoft,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11216,Deep Fear,Sega Saturn,1998,Adventure,Sega,0.0,0.0,80000.0,0.0,0.08,Home,Sega,1994,2000,9260000.0
11217,Skeleton Warriors,PlayStation,1996,Platform,Virgin Interactive,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,1994,2006,102490000.0
11218,Ford vs. Chevy,Xbox,2005,Racing,Global Star,60000.0,20000.0,0.0,0.0,0.08,Home,Microsoft,2001,2009,24000000.0
11219,Endgame,PlayStation 2,2002,Shooter,Empire Interactive,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11220,Dragon's Dogma Online,PlayStation 4,2015,Role-Playing,Capcom,0.0,0.0,80000.0,0.0,0.08,Home,Sony,2013,0,117200000.0
11221,The Dukes of Hazzard: Return of the General Lee,Xbox,2004,Racing,Ubisoft,60000.0,20000.0,0.0,0.0,0.08,Home,Microsoft,2001,2009,24000000.0
11222,Criminal Girls: Invite Only,PlayStation Portable,2010,Role-Playing,Nippon Ichi Software,0.0,0.0,80000.0,0.0,0.08,Handheld,Sony,2004,2014,82000000.0
11223,Ultimate Duck Hunting,Wii,2009,Sports,Zoo Digital Publishing,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11224,Virus,Sega Saturn,1997,Shooter,Hudson Soft,0.0,0.0,80000.0,0.0,0.08,Home,Sega,1994,2000,9260000.0
11225,Jikkyou Powerful Pro Yakyuu Next,Wii,2009,Sports,Konami Digital Entertainment,0.0,0.0,80000.0,0.0,0.08,Home,Nintendo,2006,2013,101630000.0
11226,WWE Crush Hour,GameCube,2003,Racing,THQ,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11227,Emily the Strange: Strangerous,Nintendo DS,2011,Action,DTP Entertainment,40000.0,30000.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11228,Aliens in the Attic,Wii,2009,Action,Playlogic Game Factory,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11229,Dragon Shadow Spell,PlayStation 2,2007,Role-Playing,Flight-Plan,0.0,0.0,80000.0,0.0,0.08,Home,Sony,2000,2013,155000000.0
11230,Daniel X: The Ultimate Power,Nintendo DS,2010,Action,THQ,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11231,Sound Novel Tsukuru,SNES/Super Famicom,1996,Misc,ASCII Entertainment,0.0,0.0,80000.0,0.0,0.08,Home,Nintendo,1990,2003,49100000.0
11232,World Championship Poker: Deluxe Series,Nintendo DS,2005,Misc,505 Games,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11233,Dragon Slayer: The Legend of Heroes,Sega Genesis/Mega Drive,1994,Role-Playing,Sega,0.0,0.0,80000.0,0.0,0.08,Home,Sega,1988,1997,30750000.0
11234,NHL Hitz 20-03,GameCube,2002,Sports,Midway Games,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11235,Momotarou Dentetsu 11,GameCube,2002,Misc,Hudson Soft,0.0,0.0,70000.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11236,The Idolm@ster,Xbox 360,2007,Simulation,Namco Bandai Games,0.0,0.0,80000.0,0.0,0.08,Home,Microsoft,2005,2016,84000000.0
11237,Infernal: Hell's Vengeance,Xbox 360,2009,Shooter,Playlogic Game Factory,60000.0,10000.0,0.0,10000.0,0.08,Home,Microsoft,2005,2016,84000000.0
11238,Guilty Gear XX Slash,PlayStation 2,2006,Fighting,Sammy Corporation,0.0,0.0,80000.0,0.0,0.08,Home,Sony,2000,2013,155000000.0
11239,Salon Superstar,Nintendo DS,2009,Simulation,505 Games,70000.0,0.0,0.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11240,Urban Reign,PlayStation 2,2005,Action,Namco Bandai Games,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11241,Super Robot Taisen Z Special Disc,PlayStation 2,2009,Misc,Namco Bandai Games,0.0,0.0,80000.0,0.0,0.08,Home,Sony,2000,2013,155000000.0
11242,Slayers Royal 2,Sega Saturn,1998,Role-Playing,Kadokawa Shoten,0.0,0.0,80000.0,0.0,0.08,Home,Sega,1994,2000,9260000.0
11243,Family Game Night 4: The Game Show,Xbox 360,2011,Misc,Electronic Arts,70000.0,0.0,0.0,10000.0,0.08,Home,Microsoft,2005,2016,84000000.0
11244,Resident Evil 3: Nemesis,GameCube,2003,Action,Capcom,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11245,All-Star Baseball 2004,GameCube,2003,Sports,Acclaim Entertainment,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11246,Madden NFL 08,GameCube,2007,Sports,Electronic Arts,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11247,Ro-Kyu-Bu!,PlayStation Portable,2011,Adventure,Kadokawa Shoten,0.0,0.0,80000.0,0.0,0.08,Handheld,Sony,2004,2014,82000000.0
11248,Frogger Beyond,Xbox,2002,Platform,Konami Digital Entertainment,60000.0,20000.0,0.0,0.0,0.08,Home,Microsoft,2001,2009,24000000.0
11249,Man vs. Wild,Wii,2011,Action,Crave Entertainment,70000.0,0.0,0.0,0.0,0.08,Home,Nintendo,2006,2013,101630000.0
11250,Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,Nintendo DS,2007,Fighting,Takara Tomy,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11251,Stuart Little 3: Big Photo Adventure,PlayStation 2,2005,Platform,Sony Computer Entertainment,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11252,"Ni Hao, Kai-lan: Super Game Day",PlayStation 2,2009,Misc,Take-Two Interactive,40000.0,30000.0,0.0,10000.0,0.08,Home,Sony,2000,2013,155000000.0
11253,Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,Nintendo DS,2008,Fighting,Takara Tomy,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11254,Pro Yakyuu Famista DS 2010,Nintendo DS,2010,Sports,Namco Bandai Games,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11255,Captain Tsubasa,PlayStation 2,2006,Sports,Namco Bandai Games,0.0,0.0,80000.0,0.0,0.08,Home,Sony,2000,2013,155000000.0
11256,Pitfall: The Lost Expedition,GameCube,2004,Platform,Activision,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11257,No One Can Stop Mr. Domino!,PlayStation,1998,Misc,JVC,40000.0,30000.0,0.0,0.0,0.08,Home,Sony,1994,2006,102490000.0
11258,Legend of the Guardians: The Owls of Ga'Hoole,Xbox 360,2010,Action,Warner Bros. Interactive Entertainment,60000.0,10000.0,0.0,10000.0,0.08,Home,Microsoft,2005,2016,84000000.0
11259,GT Advance 3: Pro Concept Racing,Game Boy Advance,2002,Racing,THQ,50000.0,20000.0,0.0,0.0,0.08,Handheld,Nintendo,2001,2010,81510000.0
11260,PQ: Practical Intelligence Quotient,PlayStation Portable,2005,Puzzle,D3Publisher,70000.0,0.0,0.0,10000.0,0.08,Handheld,Sony,2004,2014,82000000.0
11261,Duke Nukem: Land of the Babes,PlayStation,2000,Shooter,Atari,40000.0,30000.0,0.0,0.0,0.08,Home,Sony,1994,2006,102490000.0
11262,Majin Tensei,SNES/Super Famicom,1994,Role-Playing,Atlus,0.0,0.0,80000.0,0.0,0.08,Home,Nintendo,1990,2003,49100000.0
11263,Dragon Force II: Kamisarishi Daichi ni,Sega Saturn,1998,Strategy,Sega,0.0,0.0,80000.0,0.0,0.08,Home,Sega,1994,2000,9260000.0
11264,Pac-Man World 3,PlayStation Portable,2005,Platform,Namco Bandai Games,70000.0,0.0,0.0,10000.0,0.08,Handheld,Sony,2004,2014,82000000.0
11265,Monkey Hero,PlayStation,1998,Action,Take-Two Interactive,40000.0,30000.0,0.0,0.0,0.08,Home,Sony,1994,2006,102490000.0
11266,Tokyo Beat Down,Nintendo DS,2008,Action,Success,70000.0,0.0,0.0,10000.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11267,Krazy Ivan,PlayStation,1995,Simulation,Psygnosis,40000.0,30000.0,0.0,0.0,0.08,Home,Sony,1994,2006,102490000.0
11268,Quo Vadis,Sega Saturn,1995,Strategy,Glams,0.0,0.0,80000.0,0.0,0.08,Home,Sega,1994,2000,9260000.0
11269,The Legend of Kage 2,Nintendo DS,2008,Action,Square Enix,70000.0,0.0,0.0,0.0,0.08,Handheld,Nintendo,2004,2013,154020000.0
11270,Fate/Tiger Colosseum,PlayStation Portable,2007,Fighting,Capcom,0.0,0.0,80000.0,0.0,0.08,Handheld,Sony,2004,2014,82000000.0
11271,World Party Games,Wii,2009,Misc,505 Games,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11272,Samurai Warriors Chronicles 3,Nintendo 3DS,2014,Action,Tecmo Koei,0.0,0.0,80000.0,0.0,0.08,Handheld,Nintendo,2011,2020,75940000.0
11273,Open Season,PlayStation Portable,2006,Platform,Ubisoft,70000.0,0.0,0.0,10000.0,0.08,Handheld,Sony,2004,2014,82000000.0
11274,Animal Kingdom: Wildlife Expedition,Wii,2009,Adventure,Natsume,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11275,Brothers in Arms: Furious 4,PlayStation 3,2012,Shooter,Ubisoft,10000.0,50000.0,0.0,20000.0,0.08,Home,Sony,2006,2017,87400000.0
11276,Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11277,Dragon Ball Z: The Legacy of Goku I & II,Game Boy Advance,2005,Role-Playing,Atari,50000.0,20000.0,0.0,0.0,0.08,Handheld,Nintendo,2001,2010,81510000.0
11278,R: Racing Evolution,GameCube,2003,Racing,Namco Bandai Games,60000.0,20000.0,0.0,0.0,0.08,Home,Nintendo,2001,2007,21740000.0
11279,Crayola: Colorful Journey,Wii,2009,Misc,Crave Entertainment,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11280,Storybook Workshop,Wii,2009,Misc,Konami Digital Entertainment,70000.0,0.0,0.0,10000.0,0.08,Home,Nintendo,2006,2013,101630000.0
11281,World Tour Soccer 06,PlayStation Portable,2006,Sports,Sony Computer Entertainment,70000.0,0.0,0.0,10000.0,0.08,Handheld,Sony,2004,2014,82000000.0
